1	92.000	-54.528	
1	93.000	-54.538	
1	94.000	-54.548	
1	95.000	-54.558	
1	96.000	-54.568	
1	97.000	-54.578	
1	98.000	-54.588	
1	99.000	-54.598	
1	100.000	-54.607	
1	101.000	-54.617	
1	102.000	-54.626	
1	103.000	-54.636	
1	104.000	-54.645	
1	105.000	-54.655	
1	106.000	-54.664	
1	107.000	-54.673	
1	108.000	-54.682	
1	109.000	-54.691	
1	110.000	-54.700	
1	111.000	-54.709	
1	112.000	-54.718	
1	113.000	-54.727	
1	114.000	-54.735	
1	115.000	-54.744	
1	116.000	-54.752	
1	117.000	-54.761	
1	118.000	-54.769	
1	119.000	-54.778	
1	120.000	-54.786	
1	121.000	-54.794	
1	122.000	-54.802	
1	123.000	-54.810	
1	124.000	-54.818	
1	125.000	-54.826	
1	126.000	-54.834	
1	127.000	-54.842	
1	128.000	-54.849	
1	129.000	-54.857	
1	130.000	-54.864	
1	131.000	-54.872	
1	132.000	-54.879	
1	133.000	-54.887	
1	134.000	-54.894	
1	135.000	-54.901	
1	136.000	-54.909	
1	137.000	-54.916	
1	138.000	-54.923	
1	139.000	-54.930	
1	140.000	-54.937	
1	141.000	-54.944	
1	142.000	-54.950	
1	143.000	-54.957	
1	144.000	-54.964	
1	145.000	-54.971	
1	146.000	-54.977	
1	147.000	-54.984	
1	148.000	-54.990	
1	149.000	-54.997	
1	150.000	-55.003	
1	151.000	-55.009	
1	152.000	-55.016	
1	153.000	-55.022	
1	154.000	-55.028	
1	155.000	-55.034	
1	156.000	-55.040	
1	157.000	-55.046	
1	158.000	-55.052	
1	159.000	-55.058	
1	160.000	-55.064	
1	161.000	-55.070	
1	162.000	-55.075	
1	163.000	-55.081	
1	164.000	-55.087	
1	165.000	-55.092	
1	166.000	-55.098	
1	167.000	-55.104	
1	168.000	-55.109	
1	169.000	-55.114	
1	170.000	-55.120	
1	171.000	-55.125	
1	172.000	-55.130	
1	173.000	-55.136	
1	174.000	-55.141	
1	175.000	-55.146	
1	176.000	-55.151	
1	177.000	-55.156	
1	178.000	-55.161	
1	179.000	-55.166	
1	180.000	-55.171	
1	181.000	-55.176	
1	182.000	-55.181	
1	183.000	-55.186	
1	184.000	-55.191	
1	185.000	-55.195	
1	186.000	-55.200	
1	187.000	-55.205	
1	188.000	-55.209	
1	189.000	-55.214	
1	190.000	-55.219	
1	191.000	-55.223	
1	192.000	-55.228	
1	193.000	-55.232	
1	194.000	-55.236	
1	195.000	-55.241	
1	196.000	-55.245	
1	197.000	-55.249	
1	198.000	-55.254	
1	199.000	-55.258	
1	200.000	-55.262	
1	201.000	-55.266	
1	202.000	-56.964	
1	203.000	-58.497	
1	204.000	-59.877	
1	205.000	-61.118	
1	206.000	-62.234	
1	207.000	-63.237	
1	208.000	-64.139	
1	209.000	-64.948	
1	210.000	-65.676	
1	211.000	-66.329	
1	212.000	-66.915	
1	213.000	-67.441	
1	214.000	-67.913	
1	215.000	-68.337	
1	216.000	-68.716	
1	217.000	-69.057	
1	218.000	-69.362	
1	219.000	-69.635	
1	220.000	-69.880	
1	221.000	-70.099	
1	222.000	-70.295	
1	223.000	-70.470	
1	224.000	-70.626	
1	225.000	-70.766	
1	226.000	-70.890	
1	227.000	-71.001	
1	228.000	-71.099	
1	229.000	-71.187	
1	230.000	-71.265	
1	231.000	-71.333	
1	232.000	-71.394	
1	233.000	-71.448	
1	234.000	-71.495	
1	235.000	-71.537	
1	236.000	-71.573	
1	237.000	-71.604	
1	238.000	-71.632	
1	239.000	-71.655	
1	240.000	-71.676	
1	241.000	-71.693	
1	242.000	-71.707	
1	243.000	-71.719	
1	244.000	-71.729	
1	245.000	-71.737	
1	246.000	-71.743	
1	247.000	-71.748	
1	248.000	-71.751	
1	249.000	-71.753	
1	250.000	-71.754	
1	251.000	-71.754	
1	252.000	-71.753	
1	253.000	-71.751	
1	254.000	-71.748	
1	255.000	-71.745	
1	256.000	-71.741	
1	257.000	-71.737	
1	258.000	-71.732	
1	259.000	-71.727	
1	260.000	-71.721	
1	261.000	-71.716	
1	262.000	-71.710	
1	263.000	-71.703	
1	264.000	-71.697	
1	265.000	-71.690	
1	266.000	-71.683	
1	267.000	-71.677	
1	268.000	-71.669	
1	269.000	-71.662	
1	270.000	-71.655	
1	271.000	-71.648	
1	272.000	-71.641	
1	273.000	-71.633	
1	274.000	-71.626	
1	275.000	-71.618	
1	276.000	-71.611	
1	277.000	-71.604	
1	278.000	-71.596	
1	279.000	-71.589	
1	280.000	-71.581	
1	281.000	-71.574	
1	282.000	-71.567	
1	283.000	-71.559	
1	284.000	-71.552	
1	285.000	-71.545	
1	286.000	-71.537	
1	287.000	-71.530	
1	288.000	-71.523	
1	289.000	-71.516	
1	290.000	-71.509	
1	291.000	-71.502	
1	292.000	-71.495	
1	293.000	-71.488	
1	294.000	-71.481	
1	295.000	-71.474	
1	296.000	-71.467	
1	297.000	-71.460	
1	298.000	-71.453	
1	299.000	-71.447	
1	300.000	-71.440	
1	301.000	-71.433	
1	302.000	-71.427	
1	303.000	-71.420	
1	304.000	-71.414	
1	305.000	-71.408	
1	306.000	-71.401	
1	307.000	-71.395	
1	308.000	-71.389	
1	309.000	-71.382	
1	310.000	-71.376	
1	311.000	-71.370	
1	312.000	-71.364	
1	313.000	-71.358	
1	314.000	-71.352	
1	315.000	-71.346	
1	316.000	-71.340	
1	317.000	-71.334	
1	318.000	-71.328	
1	319.000	-71.323	
1	320.000	-71.317	
1	321.000	-71.311	
1	322.000	-71.306	
1	323.000	-71.300	
1	324.000	-71.295	
1	325.000	-71.289	
1	326.000	-71.284	
1	327.000	-71.278	
1	328.000	-71.273	
1	329.000	-71.268	
1	330.000	-71.262	
1	331.000	-71.257	
1	332.000	-71.252	
1	333.000	-71.247	
1	334.000	-71.242	
1	335.000	-71.236	
1	336.000	-71.231	
1	337.000	-71.226	
1	338.000	-71.221	
1	339.000	-71.217	
1	340.000	-71.212	
1	341.000	-71.207	
1	342.000	-71.202	
1	343.000	-71.197	
1	344.000	-71.193	
1	345.000	-71.188	
1	346.000	-71.183	
1	347.000	-71.179	
1	348.000	-71.174	
1	349.000	-71.169	
1	350.000	-71.165	
1	351.000	-71.160	
1	352.000	-71.156	
1	353.000	-71.152	
1	354.000	-71.147	
1	355.000	-71.143	
1	356.000	-71.139	
1	357.000	-71.134	
1	358.000	-71.130	
1	359.000	-71.126	
1	360.000	-71.122	
1	361.000	-71.118	
1	362.000	-71.114	
1	363.000	-71.110	
1	364.000	-71.105	
1	365.000	-71.101	
1	366.000	-71.098	
1	367.000	-71.094	
1	368.000	-71.090	
1	369.000	-71.086	
1	370.000	-71.082	
1	371.000	-71.078	
1	372.000	-71.074	
1	373.000	-71.071	
1	374.000	-71.067	
1	375.000	-71.063	
1	376.000	-71.060	
1	377.000	-71.056	
1	378.000	-71.052	
1	379.000	-71.049	
1	380.000	-71.045	
1	381.000	-71.042	
1	382.000	-71.038	
1	383.000	-71.035	
1	384.000	-71.031	
1	385.000	-71.028	
1	386.000	-71.024	
1	387.000	-71.021	
1	388.000	-71.018	
1	389.000	-71.014	
1	390.000	-71.011	
1	391.000	-71.008	
1	392.000	-71.005	
1	393.000	-71.001	
1	394.000	-70.998	
1	395.000	-70.995	
1	396.000	-70.992	
1	397.000	-70.989	
1	398.000	-70.986	
1	399.000	-70.983	
1	400.000	-70.980	
1	401.000	-70.977	
1	402.000	-70.974	
1	403.000	-70.971	
1	404.000	-70.968	
1	405.000	-70.965	
1	406.000	-70.962	
1	407.000	-70.959	
1	408.000	-70.956	
1	409.000	-70.954	
1	410.000	-70.951	
1	411.000	-70.948	
1	412.000	-70.945	
1	413.000	-70.942	
1	414.000	-70.940	
1	415.000	-70.937	
1	416.000	-70.934	
1	417.000	-70.932	
1	418.000	-70.929	
1	419.000	-70.927	
1	420.000	-70.924	
1	421.000	-70.921	
1	422.000	-70.919	
1	423.000	-70.916	
1	424.000	-70.914	
1	425.000	-70.911	
1	426.000	-70.909	
1	427.000	-70.906	
1	428.000	-70.904	
1	429.000	-70.902	
1	430.000	-70.899	
1	431.000	-70.897	
1	432.000	-70.894	
1	433.000	-70.892	
1	434.000	-70.890	
1	435.000	-70.888	
1	436.000	-70.885	
1	437.000	-70.883	
1	438.000	-70.881	
1	439.000	-70.879	
1	440.000	-70.876	
1	441.000	-70.874	
1	442.000	-70.872	
1	443.000	-70.870	
1	444.000	-70.868	
1	445.000	-70.866	
1	446.000	-70.863	
1	447.000	-70.861	
1	448.000	-70.859	
1	449.000	-70.857	
1	450.000	-70.855	
1	451.000	-70.853	
1	452.000	-70.851	
1	453.000	-70.849	
1	454.000	-70.847	
1	455.000	-70.845	
1	456.000	-70.843	
1	457.000	-70.841	
1	458.000	-70.839	
1	459.000	-70.838	
1	460.000	-70.836	
1	461.000	-70.834	
1	462.000	-70.832	
1	463.000	-70.830	
1	464.000	-70.828	
1	465.000	-70.827	
1	466.000	-70.825	
1	467.000	-70.823	
1	468.000	-70.821	
1	469.000	-70.819	
1	470.000	-70.818	
1	471.000	-70.816	
1	472.000	-70.814	
1	473.000	-70.813	
1	474.000	-70.811	
1	475.000	-70.809	
1	476.000	-70.808	
1	477.000	-70.806	
1	478.000	-70.804	
1	479.000	-70.803	
1	480.000	-70.801	
1	481.000	-70.799	
1	482.000	-70.798	
1	483.000	-70.796	
1	484.000	-70.795	
1	485.000	-70.793	
1	486.000	-70.792	
1	487.000	-70.790	
1	488.000	-70.789	
1	489.000	-70.787	
1	490.000	-70.786	
1	491.000	-70.784	
1	492.000	-70.783	
1	493.000	-70.781	
1	494.000	-70.780	
1	495.000	-70.778	
1	496.000	-70.777	
1	497.000	-70.776	
1	498.000	-70.774	
1	499.000	-70.773	
1	500.000	-70.772	
1	501.000	-70.770	
1	502.000	-68.069	
1	503.000	-65.641	
1	504.000	-63.459	
1	505.000	-61.498	
1	506.000	-59.736	
1	507.000	-58.151	
1	508.000	-56.725	
1	509.000	-55.438	
1	510.000	-54.273	
1	511.000	-53.211	
1	512.000	-52.232	
1	513.000	-51.314	
1	514.000	-50.433	
1	515.000	-49.554	
1	516.000	-48.622	
1	517.000	-47.529	
1	518.000	-45.938	
1	519.000	-59.986	
1	520.000	-58.668	
1	521.000	-57.480	
1	522.000	-56.408	
1	523.000	-55.439	
1	524.000	-54.559	
1	525.000	-53.757	
1	526.000	-53.022	
1	527.000	-52.341	
1	528.000	-51.703	
1	529.000	-51.096	
1	530.000	-50.507	
1	531.000	-49.921	
1	532.000	-49.318	
1	533.000	-48.664	
1	534.000	-47.902	
1	535.000	-46.896	
1	536.000	-45.112	
1	537.000	-59.673	
1	538.000	-58.650	
1	539.000	-57.725	
1	540.000	-56.889	
1	541.000	-56.133	
1	542.000	-55.446	
1	543.000	-54.820	
1	544.000	-54.249	
1	545.000	-53.726	
1	546.000	-53.243	
1	547.000	-52.796	
1	548.000	-52.379	
1	549.000	-51.986	
1	550.000	-51.614	
1	551.000	-51.257	
1	552.000	-50.912	
1	553.000	-50.572	
1	554.000	-50.234	
1	555.000	-49.890	
1	556.000	-49.533	
1	557.000	-49.153	
1	558.000	-48.734	
1	559.000	-48.250	
1	560.000	-47.649	
1	561.000	-46.814	
1	562.000	-45.308	
1	563.000	-59.836	
1	564.000	-59.014	
1	565.000	-58.270	
1	566.000	-57.595	
1	567.000	-56.983	
1	568.000	-56.426	
1	569.000	-55.919	
1	570.000	-55.457	
1	571.000	-55.033	
1	572.000	-54.645	
1	573.000	-54.288	
1	574.000	-53.958	
1	575.000	-53.653	
1	576.000	-53.369	
1	577.000	-53.104	
1	578.000	-52.856	
1	579.000	-52.622	
1	580.000	-52.401	
1	581.000	-52.191	
1	582.000	-51.990	
1	583.000	-51.798	
1	584.000	-51.612	
1	585.000	-51.432	
1	586.000	-51.256	
1	587.000	-51.083	
1	588.000	-50.912	
1	589.000	-50.743	
1	590.000	-50.573	
1	591.000	-50.401	
1	592.000	-50.226	
1	593.000	-50.046	
1	594.000	-49.860	
1	595.000	-49.664	
1	596.000	-49.456	
1	597.000	-49.231	
1	598.000	-48.983	
1	599.000	-48.702	
1	600.000	-48.376	
1	601.000	-47.978	
1	602.000	-47.460	
1	603.000	-46.708	
1	604.000	-45.303	
1	605.000	-59.879	
1	606.000	-59.188	
1	607.000	-58.560	
1	608.000	-57.990	
1	609.000	-57.471	
1	610.000	-56.998	
1	611.000	-56.566	
1	612.000	-56.171	
1	613.000	-55.809	
1	614.000	-55.477	
1	615.000	-55.171	
1	616.000	-54.888	
1	617.000	-54.627	
1	618.000	-54.384	
1	619.000	-54.159	
1	620.000	-53.948	
1	621.000	-53.751	
1	622.000	-53.566	
1	623.000	-53.392	
1	624.000	-53.227	
1	625.000	-53.071	
1	626.000	-52.922	
1	627.000	-52.780	
1	628.000	-52.644	
1	629.000	-52.514	
1	630.000	-52.388	
1	631.000	-52.266	
1	632.000	-52.148	
1	633.000	-52.033	
1	634.000	-51.921	
1	635.000	-51.812	
1	636.000	-51.704	
1	637.000	-51.597	
1	638.000	-51.492	
1	639.000	-51.388	
1	640.000	-51.284	
1	641.000	-51.181	
1	642.000	-51.077	
1	643.000	-50.973	
1	644.000	-50.868	
1	645.000	-50.761	
1	646.000	-50.653	
1	647.000	-50.543	
1	648.000	-50.430	
1	649.000	-50.313	
1	650.000	-50.193	
1	651.000	-50.068	
1	652.000	-49.937	
1	653.000	-49.799	
1	654.000	-49.652	
1	655.000	-49.494	
1	656.000	-49.323	
1	657.000	-49.136	
1	658.000	-48.926	
1	659.000	-48.687	
1	660.000	-48.407	
1	661.000	-48.067	
1	662.000	-47.632	
1	663.000	-47.024	
1	664.000	-46.021	
1	665.000	-43.131	
1	666.000	-59.505	
1	667.000	-58.888	
1	668.000	-58.327	
1	669.000	-57.816	
1	670.000	-57.351	
1	671.000	-56.926	
1	672.000	-56.537	
1	673.000	-56.180	
1	674.000	-55.853	
1	675.000	-55.552	
1	676.000	-55.274	
1	677.000	-55.017	
1	678.000	-54.778	
1	679.000	-54.556	
1	680.000	-54.350	
1	681.000	-54.157	
1	682.000	-53.975	
1	683.000	-53.805	
1	684.000	-53.644	
1	685.000	-53.492	
1	686.000	-53.348	
1	687.000	-53.211	
1	688.000	-53.079	
1	689.000	-52.954	
1	690.000	-52.833	
1	691.000	-52.717	
1	692.000	-52.605	
1	693.000	-52.496	
1	694.000	-52.391	
1	695.000	-52.288	
1	696.000	-52.187	
1	697.000	-52.089	
1	698.000	-51.992	
1	699.000	-51.897	
1	700.000	-51.803	
1	701.000	-51.710	
1	702.000	-51.617	
1	703.000	-51.526	
1	704.000	-51.434	
1	705.000	-51.343	
1	706.000	-51.251	
1	707.000	-51.159	
1	708.000	-51.066	
1	709.000	-50.972	
1	710.000	-50.877	
1	711.000	-50.780	
1	712.000	-50.682	
1	713.000	-50.581	
1	714.000	-50.478	
1	715.000	-50.371	
1	716.000	-50.261	
1	717.000	-50.147	
1	718.000	-50.027	
1	719.000	-49.901	
1	720.000	-49.768	
1	721.000	-49.626	
1	722.000	-49.473	
1	723.000	-49.307	
1	724.000	-49.124	
1	725.000	-48.919	
1	726.000	-48.686	
1	727.000	-48.412	
1	728.000	-48.080	
1	729.000	-47.655	
1	730.000	-47.065	
1	731.000	-46.105	
1	732.000	-43.548	
1	733.000	-59.551	
1	734.000	-58.935	
1	735.000	-58.374	
1	736.000	-57.864	
1	737.000	-57.399	
1	738.000	-56.975	
1	739.000	-56.586	
1	740.000	-56.230	
1	741.000	-55.904	
1	742.000	-55.603	
1	743.000	-55.325	
1	744.000	-55.068	
1	745.000	-54.830	
1	746.000	-54.609	
1	747.000	-54.403	
1	748.000	-54.210	
1	749.000	-54.029	
1	750.000	-53.859	
1	751.000	-53.698	
1	752.000	-53.547	
1	753.000	-53.403	
1	754.000	-53.266	
1	755.000	-53.135	
1	756.000	-53.010	
1	757.000	-52.890	
1	758.000	-52.774	
1	759.000	-52.663	
1	760.000	-52.555	
1	761.000	-52.450	
1	762.000	-52.347	
1	763.000	-52.248	
1	764.000	-52.150	
1	765.000	-52.054	
1	766.000	-51.960	
1	767.000	-51.867	
1	768.000	-51.774	
1	769.000	-51.683	
1	770.000	-51.593	
1	771.000	-51.502	
1	772.000	-51.412	
1	773.000	-51.322	
1	774.000	-51.231	
1	775.000	-51.140	
1	776.000	-51.048	
1	777.000	-50.955	
1	778.000	-50.861	
1	779.000	-50.765	
1	780.000	-50.667	
1	781.000	-50.567	
1	782.000	-50.464	
1	783.000	-50.358	
1	784.000	-50.248	
1	785.000	-50.133	
1	786.000	-50.014	
1	787.000	-49.888	
1	788.000	-49.755	
1	789.000	-49.612	
1	790.000	-49.459	
1	791.000	-49.292	
1	792.000	-49.108	
1	793.000	-48.902	
1	794.000	-48.666	
1	795.000	-48.390	
1	796.000	-48.052	
1	797.000	-47.620	
1	798.000	-47.013	
1	799.000	-46.010	
1	800.000	-43.091	
1	801.000	-59.506	
1	802.000	-58.894	
1	803.000	-58.338	
1	804.000	-57.832	
1	805.000	-57.370	
1	806.000	-56.949	
1	807.000	-56.563	
1	808.000	-56.209	
1	809.000	-55.885	
1	810.000	-55.586	
1	811.000	-55.310	
1	812.000	-55.054	
1	813.000	-54.818	
1	814.000	-54.598	
1	815.000	-54.392	
1	816.000	-54.201	
1	817.000	-54.021	
1	818.000	-53.851	
1	819.000	-53.692	
1	820.000	-53.541	
1	821.000	-53.397	
1	822.000	-53.261	
1	823.000	-53.131	
1	824.000	-53.006	
1	825.000	-52.887	
1	826.000	-52.771	
1	827.000	-52.660	
1	828.000	-52.552	
1	829.000	-52.447	
1	830.000	-52.345	
1	831.000	-52.246	
1	832.000	-52.148	
1	833.000	-52.053	
1	834.000	-51.958	
1	835.000	-51.866	
1	836.000	-51.774	
1	837.000	-51.683	
1	838.000	-51.592	
1	839.000	-51.502	
1	840.000	-51.412	
1	841.000	-51.321	
1	842.000	-51.231	
1	843.000	-51.140	
1	844.000	-51.048	
1	845.000	-50.955	
1	846.000	-50.861	
1	847.000	-50.765	
1	848.000	-50.667	
1	849.000	-50.567	
1	850.000	-50.464	
1	851.000	-50.358	
1	852.000	-50.249	
1	853.000	-50.134	
1	854.000	-50.015	
1	855.000	-49.889	
1	856.000	-49.756	
1	857.000	-49.614	
1	858.000	-49.461	
1	859.000	-49.294	
1	860.000	-49.111	
1	861.000	-48.905	
1	862.000	-48.669	
1	863.000	-48.393	
1	864.000	-48.057	
1	865.000	-47.626	
1	866.000	-47.023	
1	867.000	-46.028	
1	868.000	-43.182	
1	869.000	-59.514	
1	870.000	-58.902	
1	871.000	-58.345	
1	872.000	-57.838	
1	873.000	-57.376	
1	874.000	-56.954	
1	875.000	-56.568	
1	876.000	-56.214	
1	877.000	-55.889	
1	878.000	-55.589	
1	879.000	-55.313	
1	880.000	-55.058	
1	881.000	-54.821	
1	882.000	-54.601	
1	883.000	-54.395	
1	884.000	-54.203	
1	885.000	-54.023	
1	886.000	-53.854	
1	887.000	-53.694	
1	888.000	-53.543	
1	889.000	-53.400	
1	890.000	-53.263	
1	891.000	-53.133	
1	892.000	-53.008	
1	893.000	-52.888	
1	894.000	-52.773	
1	895.000	-52.662	
1	896.000	-52.554	
1	897.000	-52.449	
1	898.000	-52.347	
1	899.000	-52.248	
1	900.000	-52.150	
1	901.000	-52.054	
1	902.000	-51.960	
1	903.000	-51.867	
1	904.000	-51.775	
1	905.000	-51.684	
1	906.000	-51.594	
1	907.000	-51.503	
1	908.000	-51.413	
1	909.000	-51.323	
1	910.000	-51.233	
1	911.000	-51.142	
1	912.000	-51.050	
1	913.000	-50.957	
1	914.000	-50.863	
1	915.000	-50.767	
1	916.000	-50.669	
1	917.000	-50.569	
1	918.000	-50.467	
1	919.000	-50.361	
1	920.000	-50.251	
1	921.000	-50.137	
1	922.000	-50.017	
1	923.000	-49.892	
1	924.000	-49.759	
1	925.000	-49.617	
1	926.000	-49.464	
1	927.000	-49.298	
1	928.000	-49.114	
1	929.000	-48.909	
1	930.000	-48.675	
1	931.000	-48.399	
1	932.000	-48.065	
1	933.000	-47.636	
1	934.000	-47.038	
1	935.000	-46.055	
1	936.000	-43.320	
1	937.000	-59.527	
1	938.000	-58.914	
1	939.000	-58.356	
1	940.000	-57.848	
1	941.000	-57.385	
1	942.000	-56.962	
1	943.000	-56.575	
1	944.000	-56.221	
1	945.000	-55.895	
1	946.000	-55.595	
1	947.000	-55.319	
1	948.000	-55.063	
1	949.000	-54.826	
1	950.000	-54.605	
1	951.000	-54.399	
1	952.000	-54.207	
1	953.000	-54.027	
1	954.000	-53.857	
1	955.000	-53.697	
1	956.000	-53.546	
1	957.000	-53.403	
1	958.000	-53.266	
1	959.000	-53.136	
1	960.000	-53.011	
1	961.000	-52.891	
1	962.000	-52.775	
1	963.000	-52.664	
1	964.000	-52.556	
1	965.000	-52.451	
1	966.000	-52.349	
1	967.000	-52.250	
1	968.000	-52.152	
1	969.000	-52.056	
1	970.000	-51.962	
1	971.000	-51.869	
1	972.000	-51.777	
1	973.000	-51.686	
1	974.000	-51.595	
1	975.000	-51.505	
1	976.000	-51.415	
1	977.000	-51.325	
1	978.000	-51.235	
1	979.000	-51.144	
1	980.000	-51.052	
1	981.000	-50.959	
1	982.000	-50.865	
1	983.000	-50.769	
1	984.000	-50.671	
1	985.000	-50.571	
1	986.000	-50.469	
1	987.000	-50.363	
1	988.000	-50.253	
1	989.000	-50.139	
1	990.000	-50.020	
1	991.000	-49.894	
1	992.000	-49.762	
1	993.000	-49.620	
1	994.000	-49.467	
1	995.000	-49.301	
1	996.000	-49.118	
1	997.000	-48.914	
1	998.000	-48.680	
1	999.000	-48.406	
