# size = 100
# first_index = 0
# first_id = 1
# n = 100100
# variable = v
# last_id = 100
# last_index = 100
# dt = 0.1
# label = population239
-65.608000000000004	83.0
-66.033000000000001	84.0
-62.500999999999998	85.0
-63.314999999999998	86.0
-64.168000000000006	87.0
-63.478999999999999	88.0
-65.626000000000005	89.0
-68.049999999999997	90.0
-65.622	91.0
-69.364999999999995	92.0
-63.706000000000003	93.0
-68.078999999999994	94.0
-60.603999999999999	95.0
-65.912000000000006	96.0
-67.744	97.0
-68.406000000000006	98.0
-61.978000000000002	99.0
-67.864000000000004	0.0
-63.856999999999999	1.0
-69.861999999999995	2.0
-60.558	3.0
-64.668999999999997	4.0
-69.007000000000005	5.0
-65.933999999999997	6.0
-67.897000000000006	7.0
-60.234999999999999	8.0
-66.762	9.0
-67.986000000000004	10.0
-60.682000000000002	11.0
-63.784999999999997	12.0
-64.421999999999997	13.0
-67.478999999999999	14.0
-68.932000000000002	15.0
-60.320999999999998	16.0
-66.424000000000007	17.0
-64.539000000000001	18.0
-61.026000000000003	19.0
-67.915999999999997	20.0
-65.688000000000002	21.0
-61.094000000000001	22.0
-61.774999999999999	23.0
-67.727999999999994	24.0
-69.390000000000001	25.0
-67.131	26.0
-63.668999999999997	27.0
-64.138000000000005	28.0
-66.375	29.0
-60.872999999999998	30.0
-60.746000000000002	31.0
-64.784999999999997	32.0
-62.363	33.0
-69.765000000000001	34.0
-64.704999999999998	35.0
-65.234999999999999	36.0
-65.623000000000005	37.0
-66.766999999999996	38.0
-61.707000000000001	39.0
-69.533000000000001	40.0
-62.636000000000003	41.0
-66.266000000000005	42.0
-61.652000000000001	43.0
-66.489999999999995	44.0
-67.280000000000001	45.0
-64.837999999999994	46.0
-67.599000000000004	47.0
-65.281000000000006	48.0
-63.390000000000001	49.0
-63.423999999999999	50.0
-67.043999999999997	51.0
-60.722999999999999	52.0
-64.969999999999999	53.0
-60.094999999999999	54.0
-65.159000000000006	55.0
-66.081999999999994	56.0
-69.619	57.0
-66.644000000000005	58.0
-60.292999999999999	59.0
-61.784999999999997	60.0
-69.902000000000001	61.0
-61.950000000000003	62.0
-67.459999999999994	63.0
-60.850999999999999	64.0
-65.569999999999993	65.0
-63.127000000000002	66.0
-67.191999999999993	67.0
-69.805999999999997	68.0
-64.225999999999999	69.0
-68.451999999999998	70.0
-61.902999999999999	71.0
-65.126999999999995	72.0
-66.534000000000006	73.0
-68.939999999999998	74.0
-62.658000000000001	75.0
-69.293999999999997	76.0
-61.273000000000003	77.0
-66.364000000000004	78.0
-60.899999999999999	79.0
-64.180000000000007	80.0
-68.718999999999994	81.0
-67.566999999999993	82.0
-65.605000000000004	83.0
-66.028000000000006	84.0
-62.512999999999998	85.0
-63.323	86.0
-64.171999999999997	87.0
-63.487000000000002	88.0
-65.622	89.0
-68.034999999999997	90.0
-65.619	91.0
-69.343000000000004	92.0
-63.713000000000001	93.0
-68.063999999999993	94.0
-60.625999999999998	95.0
-65.908000000000001	96.0
-67.730999999999995	97.0
-68.388999999999996	98.0
-61.993000000000002	99.0
-67.849999999999994	0.0
-63.863	1.0
-69.837000000000003	2.0
-60.581000000000003	3.0
-64.671000000000006	4.0
-68.988	5.0
-65.929000000000002	6.0
-67.882999999999996	7.0
-60.259	8.0
-66.753	9.0
-67.971000000000004	10.0
-60.704000000000001	11.0
-63.792000000000002	12.0
-64.424999999999997	13.0
-67.466999999999999	14.0
-68.912000000000006	15.0
-60.344000000000001	16.0
-66.417000000000002	17.0
-64.540999999999997	18.0
-61.045999999999999	19.0
-67.902000000000001	20.0
-65.685000000000002	21.0
-61.113	22.0
-61.790999999999997	23.0
-67.715000000000003	24.0
-69.367999999999995	25.0
-67.120000000000005	26.0
-63.676000000000002	27.0
-64.141999999999996	28.0
-66.367999999999995	29.0
-60.893000000000001	30.0
-60.767000000000003	31.0
-64.786000000000001	32.0
-62.375999999999998	33.0
-69.741	34.0
-64.706999999999994	35.0
-65.233000000000004	36.0
-65.620000000000005	37.0
-66.757999999999996	38.0
-61.723999999999997	39.0
-69.510999999999996	40.0
-62.648000000000003	41.0
-66.260000000000005	42.0
-61.668999999999997	43.0
-66.483000000000004	44.0
-67.269000000000005	45.0
-64.838999999999999	46.0
-67.585999999999999	47.0
-65.280000000000001	48.0
-63.398000000000003	49.0
-63.432000000000002	50.0
-67.034000000000006	51.0
-60.744	52.0
-64.971000000000004	53.0
-60.119999999999997	54.0
-65.158000000000001	55.0
-66.075999999999993	56.0
-69.596000000000004	57.0
-66.635999999999996	58.0
-60.316000000000003	59.0
-61.801000000000002	60.0
-69.878	61.0
-61.966000000000001	62.0
-67.447999999999993	63.0
-60.871000000000002	64.0
-65.566999999999993	65.0
-63.136000000000003	66.0
-67.180999999999997	67.0
-69.781999999999996	68.0
-64.230000000000004	69.0
-68.433999999999997	70.0
-61.917999999999999	71.0
-65.126000000000005	72.0
-66.527000000000001	73.0
-68.920000000000002	74.0
-62.668999999999997	75.0
-69.272000000000006	76.0
-61.292000000000002	77.0
-66.356999999999999	78.0
-60.920000000000002	79.0
-64.183999999999997	80.0
-68.700000000000003	81.0
-67.555000000000007	82.0
-65.602000000000004	83.0
-66.022999999999996	84.0
-62.526000000000003	85.0
-63.332000000000001	86.0
-64.176000000000002	87.0
-63.494	88.0
-65.619	89.0
-68.019000000000005	90.0
-65.616	91.0
-69.322000000000003	92.0
-63.719000000000001	93.0
-68.048000000000002	94.0
-60.646999999999998	95.0
-65.903000000000006	96.0
-67.716999999999999	97.0
-68.372	98.0
-62.008000000000003	99.0
-67.835999999999999	0.0
-63.869	1.0
-69.813000000000002	2.0
-60.603000000000002	3.0
-64.671999999999997	4.0
-68.968000000000004	5.0
-65.924999999999997	6.0
-67.869	7.0
-60.281999999999996	8.0
-66.744	9.0
-67.956000000000003	10.0
-60.725000000000001	11.0
-63.798000000000002	12.0
-64.427999999999997	13.0
-67.453999999999994	14.0
-68.893000000000001	15.0
-60.366999999999997	16.0
-66.409999999999997	17.0
-64.543999999999997	18.0
-61.066000000000003	19.0
-67.887	20.0
-65.680999999999997	21.0
-61.133000000000003	22.0
-61.807000000000002	23.0
-67.700999999999993	24.0
-69.346999999999994	25.0
-67.109999999999999	26.0
-63.683	27.0
-64.146000000000001	28.0
-66.361000000000004	29.0
-60.914000000000001	30.0
-60.787999999999997	31.0
-64.787000000000006	32.0
-62.389000000000003	33.0
-69.718000000000004	34.0
-64.707999999999998	35.0
-65.231999999999999	36.0
-65.616	37.0
-66.748999999999995	38.0
-61.740000000000002	39.0
-69.488	40.0
-62.659999999999997	41.0
-66.253	42.0
-61.685000000000002	43.0
-66.474999999999994	44.0
-67.257000000000005	45.0
-64.838999999999999	46.0
-67.572999999999993	47.0
-65.278999999999996	48.0
-63.405999999999999	49.0
-63.439999999999998	50.0
-67.024000000000001	51.0
-60.765000000000001	52.0
-64.971000000000004	53.0
-60.143999999999998	54.0
-65.156999999999996	55.0
-66.070999999999998	56.0
-69.572999999999993	57.0
-66.626999999999995	58.0
-60.340000000000003	59.0
-61.817	60.0
-69.853999999999999	61.0
-61.981000000000002	62.0
-67.436000000000007	63.0
-60.892000000000003	64.0
-65.563999999999993	65.0
-63.145000000000003	66.0
-67.170000000000002	67.0
-69.757999999999996	68.0
-64.233999999999995	69.0
-68.417000000000002	70.0
-61.933999999999997	71.0
-65.125	72.0
-66.519000000000005	73.0
-68.900999999999996	74.0
-62.680999999999997	75.0
-69.251000000000005	76.0
-61.310000000000002	77.0
-66.349999999999994	78.0
-60.939999999999998	79.0
-64.188000000000002	80.0
-68.682000000000002	81.0
-67.542000000000002	82.0
-65.599000000000004	83.0
-66.018000000000001	84.0
-62.537999999999997	85.0
-63.340000000000003	86.0
-64.180000000000007	87.0
-63.502000000000002	88.0
-65.616	89.0
-68.004000000000005	90.0
-65.613	91.0
-69.299999999999997	92.0
-63.725999999999999	93.0
-68.033000000000001	94.0
-60.668999999999997	95.0
-65.899000000000001	96.0
-67.703000000000003	97.0
-68.355000000000004	98.0
-62.023000000000003	99.0
-67.822000000000003	0.0
-63.874000000000002	1.0
-69.789000000000001	2.0
-60.625	3.0
-64.674000000000007	4.0
-68.947999999999993	5.0
-65.920000000000002	6.0
-67.853999999999999	7.0
-60.305999999999997	8.0
-66.734999999999999	9.0
-67.941000000000003	10.0
-60.746000000000002	11.0
-63.804000000000002	12.0
-64.430999999999997	13.0
-67.441999999999993	14.0
-68.873000000000005	15.0
-60.390000000000001	16.0
-66.403000000000006	17.0
-64.546000000000006	18.0
-61.085999999999999	19.0
-67.873000000000005	20.0
-65.677999999999997	21.0
-61.152000000000001	22.0
-61.823	23.0
-67.686999999999998	24.0
-69.325000000000003	25.0
-67.099000000000004	26.0
-63.689	27.0
-64.150999999999996	28.0
-66.353999999999999	29.0
-60.933999999999997	30.0
-60.808999999999997	31.0
-64.787999999999997	32.0
-62.402000000000001	33.0
-69.694000000000003	34.0
-64.709000000000003	35.0
-65.230999999999995	36.0
-65.613	37.0
-66.739999999999995	38.0
-61.756	39.0
-69.465999999999994	40.0
-62.670999999999999	41.0
-66.247	42.0
-61.701999999999998	43.0
-66.468000000000004	44.0
-67.245999999999995	45.0
-64.840000000000003	46.0
-67.560000000000002	47.0
-65.277000000000001	48.0
-63.414000000000001	49.0
-63.447000000000003	50.0
-67.013999999999996	51.0
-60.786999999999999	52.0
-64.971000000000004	53.0
-60.167999999999999	54.0
-65.156000000000006	55.0
-66.066000000000003	56.0
-69.549999999999997	57.0
-66.619	58.0
-60.363	59.0
-61.832999999999998	60.0
-69.828999999999994	61.0
-61.996000000000002	62.0
-67.423000000000002	63.0
-60.911999999999999	64.0
-65.561000000000007	65.0
-63.154000000000003	66.0
-67.159000000000006	67.0
-69.734999999999999	68.0
-64.238	69.0
-68.400000000000006	70.0
-61.948999999999998	71.0
-65.125	72.0
-66.512	73.0
-68.881	74.0
-62.692999999999998	75.0
-69.230000000000004	76.0
-61.329000000000001	77.0
-66.343999999999994	78.0
-60.960999999999999	79.0
-64.191999999999993	80.0
-68.662999999999997	81.0
-67.528999999999996	82.0
-65.596000000000004	83.0
-66.013000000000005	84.0
-62.549999999999997	85.0
-63.347999999999999	86.0
-64.183999999999997	87.0
-63.509	88.0
-65.613	89.0
-67.989000000000004	90.0
-65.609999999999999	91.0
-69.278999999999996	92.0
-63.731999999999999	93.0
-68.018000000000001	94.0
-60.691000000000003	95.0
-65.894000000000005	96.0
-67.689999999999998	97.0
-68.337999999999994	98.0
-62.037999999999997	99.0
-67.808000000000007	0.0
-63.880000000000003	1.0
-69.765000000000001	2.0
-60.646000000000001	3.0
-64.674999999999997	4.0
-68.927999999999997	5.0
-65.915000000000006	6.0
-67.840000000000003	7.0
-60.329000000000001	8.0
-66.727000000000004	9.0
-67.927000000000007	10.0
-60.768000000000001	11.0
-63.808999999999997	12.0
-64.433000000000007	13.0
-67.430000000000007	14.0
-68.853999999999999	15.0
-60.412999999999997	16.0
-66.396000000000001	17.0
-64.548000000000002	18.0
-61.104999999999997	19.0
-67.858000000000004	20.0
-65.674999999999997	21.0
-61.170999999999999	22.0
-61.838999999999999	23.0
-67.674000000000007	24.0
-69.302999999999997	25.0
-67.088999999999999	26.0
-63.695999999999998	27.0
-64.155000000000001	28.0
-66.346999999999994	29.0
-60.954000000000001	30.0
-60.829999999999998	31.0
-64.789000000000001	32.0
-62.414999999999999	33.0
-69.671000000000006	34.0
-64.710999999999999	35.0
-65.230000000000004	36.0
-65.609999999999999	37.0
-66.731999999999999	38.0
-61.771999999999998	39.0
-69.442999999999998	40.0
-62.683	41.0
-66.241	42.0
-61.718000000000004	43.0
-66.460999999999999	44.0
-67.234999999999999	45.0
-64.840999999999994	46.0
-67.546999999999997	47.0
-65.275999999999996	48.0
-63.421999999999997	49.0
-63.454999999999998	50.0
-67.003	51.0
-60.808	52.0
-64.971000000000004	53.0
-60.192	54.0
-65.156000000000006	55.0
-66.060000000000002	56.0
-69.528000000000006	57.0
-66.611000000000004	58.0
-60.386000000000003	59.0
-61.848999999999997	60.0
-69.805000000000007	61.0
-62.011000000000003	62.0
-67.411000000000001	63.0
-60.933	64.0
-65.558999999999997	65.0
-63.164000000000001	66.0
-67.147999999999996	67.0
-69.710999999999999	68.0
-64.241	69.0
-68.382999999999996	70.0
-61.963999999999999	71.0
-65.123999999999995	72.0
-66.504000000000005	73.0
-68.861999999999995	74.0
-62.704000000000001	75.0
-69.209000000000003	76.0
-61.347000000000001	77.0
-66.337000000000003	78.0
-60.981000000000002	79.0
-64.195999999999998	80.0
-68.644999999999996	81.0
-67.516999999999996	82.0
-65.593000000000004	83.0
-66.007000000000005	84.0
-62.561999999999998	85.0
-63.356999999999999	86.0
-64.188000000000002	87.0
-63.517000000000003	88.0
-65.609999999999999	89.0
-67.974000000000004	90.0
-65.606999999999999	91.0
-69.257000000000005	92.0
-63.738	93.0
-68.003	94.0
-60.712000000000003	95.0
-65.890000000000001	96.0
-67.677000000000007	97.0
-68.322000000000003	98.0
-62.052999999999997	99.0
-67.793999999999997	0.0
-63.886000000000003	1.0
-69.742000000000004	2.0
-60.667999999999999	3.0
-64.677000000000007	4.0
-68.909000000000006	5.0
-65.911000000000001	6.0
-67.825999999999993	7.0
-60.353000000000002	8.0
-66.718000000000004	9.0
-67.912000000000006	10.0
-60.789000000000001	11.0
-63.814999999999998	12.0
-64.436000000000007	13.0
-67.418000000000006	14.0
-68.834999999999994	15.0
-60.436	16.0
-66.388999999999996	17.0
-64.549999999999997	18.0
-61.124000000000002	19.0
-67.843999999999994	20.0
-65.671000000000006	21.0
-61.189999999999998	22.0
-61.854999999999997	23.0
-67.661000000000001	24.0
-69.281999999999996	25.0
-67.078000000000003	26.0
-63.701999999999998	27.0
-64.159000000000006	28.0
-66.340999999999994	29.0
-60.975000000000001	30.0
-60.850999999999999	31.0
-64.790000000000006	32.0
-62.427999999999997	33.0
-69.647000000000006	34.0
-64.712000000000003	35.0
-65.228999999999999	36.0
-65.606999999999999	37.0
-66.722999999999999	38.0
-61.787999999999997	39.0
-69.421000000000006	40.0
-62.694000000000003	41.0
-66.234999999999999	42.0
-61.734999999999999	43.0
-66.453000000000003	44.0
-67.224000000000004	45.0
-64.841999999999999	46.0
-67.534999999999997	47.0
-65.274000000000001	48.0
-63.43	49.0
-63.463000000000001	50.0
-66.992999999999995	51.0
-60.829000000000001	52.0
-64.971000000000004	53.0
-60.216000000000001	54.0
-65.155000000000001	55.0
-66.055000000000007	56.0
-69.504999999999995	57.0
-66.602999999999994	58.0
-60.408999999999999	59.0
-61.865000000000002	60.0
-69.781000000000006	61.0
-62.026000000000003	62.0
-67.399000000000001	63.0
-60.953000000000003	64.0
-65.555999999999997	65.0
-63.173000000000002	66.0
-67.137	67.0
-69.686999999999998	68.0
-64.245000000000005	69.0
-68.366	70.0
-61.978999999999999	71.0
-65.123000000000005	72.0
-66.497	73.0
-68.843000000000004	74.0
-62.715000000000003	75.0
-69.188000000000002	76.0
-61.365000000000002	77.0
-66.329999999999998	78.0
-61.000999999999998	79.0
-64.200000000000003	80.0
-68.626999999999995	81.0
-67.504000000000005	82.0
-65.590000000000003	83.0
-66.001999999999995	84.0
-62.573999999999998	85.0
-63.365000000000002	86.0
-64.191999999999993	87.0
-63.524000000000001	88.0
-65.606999999999999	89.0
-67.959999999999994	90.0
-65.603999999999999	91.0
-69.236000000000004	92.0
-63.744999999999997	93.0
-67.988	94.0
-60.734000000000002	95.0
-65.885000000000005	96.0
-67.662999999999997	97.0
-68.305000000000007	98.0
-62.067	99.0
-67.780000000000001	0.0
-63.890999999999998	1.0
-69.718000000000004	2.0
-60.689999999999998	3.0
-64.679000000000002	4.0
-68.888999999999996	5.0
-65.906000000000006	6.0
-67.811999999999998	7.0
-60.375999999999998	8.0
-66.709999999999994	9.0
-67.897000000000006	10.0
-60.810000000000002	11.0
-63.820999999999998	12.0
-64.438999999999993	13.0
-67.406000000000006	14.0
-68.816000000000003	15.0
-60.459000000000003	16.0
-66.382000000000005	17.0
-64.552999999999997	18.0
-61.143999999999998	19.0
-67.829999999999998	20.0
-65.668000000000006	21.0
-61.209000000000003	22.0
-61.871000000000002	23.0
-67.647000000000006	24.0
-69.260999999999996	25.0
-67.067999999999998	26.0
-63.709000000000003	27.0
-64.162999999999997	28.0
-66.334000000000003	29.0
-60.994999999999997	30.0
-60.871000000000002	31.0
-64.790999999999997	32.0
-62.441000000000003	33.0
-69.623999999999995	34.0
-64.713999999999999	35.0
-65.227999999999994	36.0
-65.603999999999999	37.0
-66.713999999999999	38.0
-61.804000000000002	39.0
-69.399000000000001	40.0
-62.706000000000003	41.0
-66.228999999999999	42.0
-61.750999999999998	43.0
-66.445999999999998	44.0
-67.212999999999994	45.0
-64.843000000000004	46.0
-67.522000000000006	47.0
-65.272999999999996	48.0
-63.438000000000002	49.0
-63.470999999999997	50.0
-66.983999999999995	51.0
-60.848999999999997	52.0
-64.971000000000004	53.0
-60.240000000000002	54.0
-65.153999999999996	55.0
-66.049999999999997	56.0
-69.483000000000004	57.0
-66.594999999999999	58.0
-60.432000000000002	59.0
-61.880000000000003	60.0
-69.757999999999996	61.0
-62.040999999999997	62.0
-67.387	63.0
-60.972999999999999	64.0
-65.552999999999997	65.0
-63.182000000000002	66.0
-67.126999999999995	67.0
-69.664000000000001	68.0
-64.248999999999995	69.0
-68.349999999999994	70.0
-61.994	71.0
-65.123000000000005	72.0
-66.489000000000004	73.0
-68.823999999999998	74.0
-62.726999999999997	75.0
-69.167000000000002	76.0
-61.383000000000003	77.0
-66.323999999999998	78.0
-61.021000000000001	79.0
-64.203999999999994	80.0
-68.608999999999995	81.0
-67.492000000000004	82.0
-65.587000000000003	83.0
-65.997	84.0
-62.587000000000003	85.0
-63.372999999999998	86.0
-64.195999999999998	87.0
-63.530999999999999	88.0
-65.603999999999999	89.0
-67.944999999999993	90.0
-65.600999999999999	91.0
-69.215000000000003	92.0
-63.750999999999998	93.0
-67.972999999999999	94.0
-60.755000000000003	95.0
-65.881	96.0
-67.650000000000006	97.0
-68.289000000000001	98.0
-62.082000000000001	99.0
-67.766000000000005	0.0
-63.896999999999998	1.0
-69.694000000000003	2.0
-60.710999999999999	3.0
-64.680000000000007	4.0
-68.870000000000005	5.0
-65.902000000000001	6.0
-67.798000000000002	7.0
-60.399000000000001	8.0
-66.700999999999993	9.0
-67.882999999999996	10.0
-60.831000000000003	11.0
-63.826999999999998	12.0
-64.441999999999993	13.0
-67.394000000000005	14.0
-68.796000000000006	15.0
-60.481999999999999	16.0
-66.375	17.0
-64.555000000000007	18.0
-61.162999999999997	19.0
-67.816000000000003	20.0
-65.665000000000006	21.0
-61.228000000000002	22.0
-61.886000000000003	23.0
-67.634	24.0
-69.239000000000004	25.0
-67.058000000000007	26.0
-63.715000000000003	27.0
-64.168000000000006	28.0
-66.326999999999998	29.0
-61.015000000000001	30.0
-60.892000000000003	31.0
-64.792000000000002	32.0
-62.453000000000003	33.0
-69.600999999999999	34.0
-64.715000000000003	35.0
-65.225999999999999	36.0
-65.600999999999999	37.0
-66.706000000000003	38.0
-61.82	39.0
-69.376999999999995	40.0
-62.716999999999999	41.0
-66.222999999999999	42.0
-61.767000000000003	43.0
-66.438999999999993	44.0
-67.201999999999998	45.0
-64.843000000000004	46.0
-67.509	47.0
-65.272000000000006	48.0
-63.445	49.0
-63.478000000000002	50.0
-66.974000000000004	51.0
-60.869999999999997	52.0
-64.971999999999994	53.0
-60.264000000000003	54.0
-65.153000000000006	55.0
-66.045000000000002	56.0
-69.459999999999994	57.0
-66.587000000000003	58.0
-60.454999999999998	59.0
-61.896000000000001	60.0
-69.733999999999995	61.0
-62.055	62.0
-67.375	63.0
-60.993000000000002	64.0
-65.549999999999997	65.0
-63.191000000000003	66.0
-67.116	67.0
-69.641000000000005	68.0
-64.253	69.0
-68.332999999999998	70.0
-62.009	71.0
-65.122	72.0
-66.481999999999999	73.0
-68.805000000000007	74.0
-62.738	75.0
-69.146000000000001	76.0
-61.401000000000003	77.0
-66.316999999999993	78.0
-61.040999999999997	79.0
-64.207999999999998	80.0
-68.590999999999994	81.0
-67.478999999999999	82.0
-65.584000000000003	83.0
-65.992000000000004	84.0
-62.598999999999997	85.0
-63.381	86.0
-64.200000000000003	87.0
-63.539000000000001	88.0
-65.600999999999999	89.0
-67.930000000000007	90.0
-65.597999999999999	91.0
-69.194000000000003	92.0
-63.756999999999998	93.0
-67.957999999999998	94.0
-60.776000000000003	95.0
-65.876999999999995	96.0
-67.637	97.0
-68.272000000000006	98.0
-62.095999999999997	99.0
-67.751999999999995	0.0
-63.902000000000001	1.0
-69.671000000000006	2.0
-60.732999999999997	3.0
-64.682000000000002	4.0
-68.849999999999994	5.0
-65.897000000000006	6.0
-67.784000000000006	7.0
-60.421999999999997	8.0
-66.692999999999998	9.0
-67.869	10.0
-60.850999999999999	11.0
-63.832999999999998	12.0
-64.444999999999993	13.0
-67.382000000000005	14.0
-68.778000000000006	15.0
-60.503999999999998	16.0
-66.367999999999995	17.0
-64.557000000000002	18.0
-61.182000000000002	19.0
-67.802000000000007	20.0
-65.661000000000001	21.0
-61.247	22.0
-61.902000000000001	23.0
-67.620999999999995	24.0
-69.218000000000004	25.0
-67.046999999999997	26.0
-63.722000000000001	27.0
-64.171999999999997	28.0
-66.320999999999998	29.0
-61.034999999999997	30.0
-60.911999999999999	31.0
-64.793000000000006	32.0
-62.466000000000001	33.0
-69.578000000000003	34.0
-64.716999999999999	35.0
-65.224999999999994	36.0
-65.597999999999999	37.0
-66.697000000000003	38.0
-61.835999999999999	39.0
-69.355000000000004	40.0
-62.728999999999999	41.0
-66.215999999999994	42.0
-61.783000000000001	43.0
-66.432000000000002	44.0
-67.191000000000003	45.0
-64.843999999999994	46.0
-67.497	47.0
-65.269999999999996	48.0
-63.453000000000003	49.0
-63.485999999999997	50.0
-66.963999999999999	51.0
-60.890999999999998	52.0
-64.971999999999994	53.0
-60.287999999999997	54.0
-65.153000000000006	55.0
-66.039000000000001	56.0
-69.438000000000002	57.0
-66.578999999999994	58.0
-60.478000000000002	59.0
-61.911000000000001	60.0
-69.709999999999994	61.0
-62.07	62.0
-67.364000000000004	63.0
-61.012999999999998	64.0
-65.548000000000002	65.0
-63.200000000000003	66.0
-67.105999999999995	67.0
-69.617999999999995	68.0
-64.256	69.0
-68.316000000000003	70.0
-62.024000000000001	71.0
-65.122	72.0
-66.474000000000004	73.0
-68.786000000000001	74.0
-62.75	75.0
-69.125	76.0
-61.418999999999997	77.0
-66.310000000000002	78.0
-61.060000000000002	79.0
-64.212000000000003	80.0
-68.572999999999993	81.0
-67.466999999999999	82.0
-65.581000000000003	83.0
-65.988	84.0
-62.610999999999997	85.0
-63.389000000000003	86.0
-64.203999999999994	87.0
-63.545999999999999	88.0
-65.597999999999999	89.0
-67.915999999999997	90.0
-65.594999999999999	91.0
-69.173000000000002	92.0
-63.762999999999998	93.0
-67.944000000000003	94.0
-60.796999999999997	95.0
