1733	0 2 44 1 	10.000	-79.320	1.468	190.417	
1736	0 2 45 1 	10.000	-79.687	0.611	185.600	
1739	0 2 46 1 	10.000	-79.753	0.611	234.074	
1742	0 2 47 1 	10.000	-79.201	2.005	215.179	
1745	0 2 48 1 	10.000	-79.596	1.011	224.321	
1748	0 2 49 1 	10.000	-75.341	10.988	179.465	
1751	0 2 50 1 	10.000	-76.303	10.332	214.803	
1754	0 2 51 1 	10.000	-76.263	10.143	207.635	
1757	0 2 52 1 	10.000	-79.963	0.000	192.225	
1760	0 2 53 1 	10.000	-79.963	0.000	191.444	
1763	0 2 54 1 	10.000	-79.966	0.000	204.261	
1766	0 2 55 1 	10.000	-77.820	5.249	196.181	
1769	0 2 56 1 	10.000	-77.701	5.249	186.581	
1772	0 2 57 1 	10.000	-77.869	5.249	201.243	
1775	0 2 58 1 	10.000	-75.584	7.358	132.267	
1778	0 2 59 1 	10.000	-71.529	14.348	127.466	
1781	0 2 60 1 	10.000	-75.308	8.273	139.998	
1784	0 2 61 1 	10.000	-77.012	5.249	144.116	
1787	0 2 62 1 	10.000	-72.144	13.743	129.911	
1790	0 2 63 1 	10.000	-79.942	0.000	124.970	
1793	0 2 64 1 	10.000	-79.937	0.000	113.379	
1796	0 2 65 1 	10.000	-72.449	12.103	117.041	
1799	0 2 66 1 	10.000	-74.451	8.268	119.759	
1802	0 2 67 1 	10.000	-76.713	5.184	131.497	
1805	0 2 68 1 	10.000	-76.178	5.184	112.956	
1808	0 2 69 1 	10.000	-79.732	0.439	164.768	
1811	0 2 70 1 	10.000	-76.981	5.249	143.260	
1814	0 2 71 1 	10.000	-79.954	0.000	153.904	
1817	0 2 72 1 	10.000	-79.952	0.000	148.910	
1820	0 2 73 1 	10.000	-79.965	0.000	198.771	
1823	0 2 74 1 	10.000	-79.910	0.113	184.220	
1826	0 2 75 1 	10.000	-78.537	3.197	183.442	
1829	0 2 76 1 	10.000	-79.268	1.737	206.065	
1832	0 2 77 1 	10.000	-79.604	0.881	203.080	
1835	0 2 78 1 	10.000	-79.966	0.000	208.774	
1838	0 2 79 1 	10.000	-79.465	1.363	224.465	
1841	0 2 80 1 	10.000	-79.963	0.000	191.788	
1844	0 2 81 1 	10.000	-79.314	1.184	155.462	
1847	0 2 82 1 	10.000	-79.595	0.780	179.830	
1850	0 2 83 1 	10.000	-79.620	0.728	180.301	
1853	0 2 84 1 	10.000	-79.835	0.289	189.706	
1856	0 2 85 1 	10.000	-79.960	0.000	178.599	
1859	0 2 86 1 	10.000	-79.825	0.314	191.119	
1862	0 2 87 1 	10.000	-79.830	0.314	196.210	
1865	0 2 88 1 	10.000	-78.882	2.833	214.124	
1868	0 2 89 1 	10.000	-79.524	1.251	231.441	
1871	0 2 90 1 	10.000	-76.567	10.143	227.318	
1874	0 2 91 1 	10.000	-79.966	0.000	204.696	
1877	0 2 92 1 	10.000	-79.970	0.000	230.865	
1880	0 2 93 1 	10.000	-79.969	0.000	225.532	
1883	0 2 94 1 	10.000	-79.947	0.056	221.824	
1886	0 2 95 1 	10.000	-79.965	0.000	200.009	
1889	0 2 96 1 	10.000	-74.112	15.969	197.135	
1892	0 2 97 1 	10.000	-78.310	4.451	168.398	
1895	0 2 98 1 	10.000	-78.262	4.451	162.134	
1898	0 2 99 1 	10.000	-75.940	8.273	161.883	
1901	0 2 100 1 	10.000	-77.258	5.249	156.796	
1904	0 2 101 1 	10.000	-68.271	19.908	119.178	
1907	0 2 102 1 	10.000	-70.825	18.992	150.497	
1910	0 2 103 1 	10.000	-70.954	14.306	115.082	
1913	0 2 104 1 	10.000	-73.788	10.112	119.990	
1916	0 2 105 1 	10.000	-76.619	3.747	94.868	
1919	0 2 106 1 	10.000	-71.626	13.196	114.735	
1922	0 2 107 1 	10.000	-70.279	17.162	126.336	
1925	0 2 108 1 	10.000	-71.201	14.517	119.653	
1928	0 2 109 1 	10.000	-72.052	17.244	153.468	
1931	0 2 110 1 	10.000	-79.738	0.439	168.417	
1934	0 2 111 1 	10.000	-79.952	0.000	147.700	
1937	0 2 112 1 	10.000	-78.389	3.546	184.320	
1940	0 2 113 1 	10.000	-79.835	0.317	203.079	
1943	0 2 114 1 	10.000	-76.913	7.535	197.692	
1946	0 2 115 1 	10.000	-77.341	6.169	189.427	
1949	0 2 116 1 	10.000	-79.570	0.892	190.318	
1952	0 2 117 1 	10.000	-79.623	0.845	205.210	
1955	0 2 118 1 	10.000	-78.949	2.355	192.911	
1958	0 2 119 1 	10.000	-79.405	1.363	202.324	
1961	0 2 120 1 	10.000	-79.049	2.143	194.642	
1964	0 2 121 1 	10.000	-79.503	1.094	198.459	
1967	0 2 122 1 	10.000	-79.624	0.754	186.634	
1970	0 2 123 1 	10.000	-79.303	1.513	191.437	
1973	0 2 124 1 	10.000	-79.771	0.439	191.834	
1976	0 2 125 1 	10.000	-79.962	0.000	184.590	
1979	0 2 126 1 	10.000	-79.962	0.000	187.646	
1982	0 2 127 1 	10.000	-79.545	0.925	185.538	
1985	0 2 128 1 	10.000	-79.551	1.011	203.797	
1988	0 2 129 1 	10.000	-79.708	0.662	212.977	
1991	0 2 130 1 	10.000	-79.889	0.189	204.993	
1994	0 2 131 1 	10.000	-79.968	0.000	219.340	
1997	0 2 132 1 	10.000	-79.972	0.000	249.493	
2000	0 2 133 1 	10.000	-79.933	0.056	176.820	
2003	0 2 134 1 	10.000	-79.877	0.245	222.610	
2006	0 2 135 1 	10.000	-77.826	6.268	233.568	
2009	0 2 136 1 	10.000	-77.466	6.268	200.047	
2012	0 2 137 1 	10.000	-78.125	4.524	150.154	
2015	0 2 138 1 	10.000	-77.877	4.932	190.939	
2018	0 2 139 1 	10.000	-79.956	0.000	160.674	
2021	0 2 140 1 	10.000	-78.281	3.062	150.731	
2024	0 2 141 1 	10.000	-78.647	2.146	137.872	
2027	0 2 142 1 	10.000	-71.508	15.889	137.439	
2030	0 2 143 1 	10.000	-79.546	0.563	122.554	
2033	0 2 144 1 	10.000	-79.480	0.563	107.714	
2036	0 2 145 1 	10.000	-77.613	3.747	132.922	
2039	0 2 146 1 	10.000	-76.629	6.169	150.093	
2042	0 2 147 1 	10.000	-74.500	9.449	127.086	
2045	0 2 148 1 	10.000	-70.383	16.804	120.771	
2048	0 2 149 1 	10.000	-73.664	12.615	140.226	
2051	0 2 150 1 	10.000	-69.536	22.001	143.431	
2054	0 2 151 1 	10.000	-72.699	13.370	137.848	
2057	0 2 152 1 	10.000	-75.533	9.825	170.739	
2060	0 2 153 1 	10.000	-79.804	0.317	173.195	
2063	0 2 154 1 	10.000	-79.966	0.000	209.238	
2066	0 2 155 1 	10.000	-77.036	6.626	181.340	
2069	0 2 156 1 	10.000	-79.534	0.892	175.074	
2072	0 2 157 1 	10.000	-79.456	0.992	165.892	
2075	0 2 158 1 	10.000	-79.550	0.992	199.941	
2078	0 2 159 1 	10.000	-79.051	2.355	212.109	
2081	0 2 160 1 	10.000	-79.772	0.404	180.521	
2084	0 2 161 1 	10.000	-79.752	0.404	166.821	
2087	0 2 162 1 	10.000	-79.959	0.000	171.241	
2090	0 2 163 1 	10.000	-79.310	1.513	192.567	
2093	0 2 164 1 	10.000	-79.538	1.074	208.314	
2096	0 2 165 1 	10.000	-79.954	0.000	155.047	
2099	0 2 166 1 	10.000	-79.960	0.000	180.006	
2102	0 2 167 1 	10.000	-79.964	0.000	199.350	
2105	0 2 168 1 	10.000	-79.678	0.611	180.937	
2108	0 2 169 1 	10.000	-79.965	0.000	204.269	
2111	0 2 170 1 	10.000	-79.945	0.039	189.202	
2114	0 2 171 1 	10.000	-79.966	0.000	209.274	
2117	0 2 172 1 	10.000	-79.964	0.000	194.308	
2120	0 2 173 1 	10.000	-79.908	0.189	246.566	
2123	0 2 174 1 	10.000	-79.946	0.056	216.603	
2126	0 2 175 1 	10.000	-79.896	0.206	231.359	
2129	0 2 176 1 	10.000	-77.000	6.341	170.402	
2132	0 2 177 1 	10.000	-78.535	3.318	189.064	
2135	0 2 178 1 	10.000	-76.229	7.878	167.220	
2138	0 2 179 1 	10.000	-78.647	2.873	178.858	
2141	0 2 180 1 	10.000	-79.961	0.000	180.446	
2144	0 2 181 1 	10.000	-78.413	2.146	117.415	
2147	0 2 182 1 	10.000	-79.944	0.000	125.639	
2150	0 2 183 1 	10.000	-74.336	10.509	139.670	
2153	0 2 184 1 	10.000	-74.258	9.947	129.345	
2156	0 2 185 1 	10.000	-72.749	13.031	133.794	
2159	0 2 186 1 	10.000	-78.176	3.309	152.611	
2162	0 2 187 1 	10.000	-79.941	0.000	120.708	
2165	0 2 188 1 	10.000	-79.946	0.000	132.283	
2168	0 2 189 1 	10.000	-79.947	0.000	136.792	
2171	0 2 190 1 	10.000	-79.936	0.000	111.936	
2174	0 2 191 1 	10.000	-79.955	0.000	156.485	
2177	0 2 192 1 	10.000	-79.961	0.000	180.371	
2180	0 2 193 1 	10.000	-79.787	0.317	159.051	
2183	0 2 194 1 	10.000	-77.361	6.626	202.999	
2186	0 2 195 1 	10.000	-79.960	0.000	176.254	
2189	0 2 196 1 	10.000	-76.569	6.626	157.292	
2192	0 2 197 1 	10.000	-79.964	0.000	197.696	
2195	0 2 198 1 	10.000	-79.953	0.000	152.945	
2198	0 2 199 1 	10.000	-79.961	0.000	184.039	
2201	0 2 200 1 	10.000	-79.959	0.000	174.956	
2204	0 2 201 1 	10.000	-79.961	0.000	182.997	
2207	0 2 202 1 	10.000	-79.961	0.000	183.258	
2210	0 2 203 1 	10.000	-79.526	1.074	203.371	
2213	0 2 204 1 	10.000	-79.964	0.000	196.367	
2216	0 2 205 1 	10.000	-79.963	0.000	191.581	
2219	0 2 206 1 	10.000	-79.961	0.000	184.266	
2222	0 2 207 1 	10.000	-79.968	0.000	218.839	
2225	0 2 208 1 	10.000	-79.969	0.000	225.615	
2228	0 2 209 1 	10.000	-79.953	0.039	221.305	
2231	0 2 210 1 	10.000	-79.956	0.039	233.944	
2234	0 2 211 1 	10.000	-79.925	0.103	209.355	
2237	0 2 212 1 	10.000	-79.972	0.000	252.435	
2240	0 2 213 1 	10.000	-79.970	0.000	234.732	
2243	0 2 214 1 	10.000	-79.898	0.189	221.843	
2246	0 2 215 1 	10.000	-79.880	0.206	202.223	
2249	0 2 216 1 	10.000	-79.714	0.578	192.765	
2252	0 2 217 1 	10.000	-79.769	0.445	190.922	
2255	0 2 218 1 	10.000	-79.745	0.372	150.773	
2258	0 2 219 1 	10.000	-79.955	0.000	157.122	
2261	0 2 220 1 	10.000	-79.959	0.000	170.182	
2264	0 2 221 1 	10.000	-79.955	0.000	157.150	
2267	0 2 222 1 	10.000	-79.901	0.067	129.691	
2270	0 2 223 1 	10.000	-79.951	0.000	142.966	
2273	0 2 224 1 	10.000	-74.265	9.947	129.930	
2276	0 2 225 1 	10.000	-78.044	3.309	142.541	
2279	0 2 226 1 	10.000	-77.477	3.309	112.173	
2282	0 2 227 1 	10.000	-79.942	0.000	122.892	
2285	0 2 228 1 	10.000	-79.941	0.000	122.014	
2288	0 2 229 1 	10.000	-76.861	6.268	160.921	
2291	0 2 230 1 	10.000	-76.807	6.268	158.929	
2294	0 2 231 1 	10.000	-76.079	6.268	129.598	
2297	0 2 232 1 	10.000	-79.958	0.000	170.080	
2300	0 2 233 1 	10.000	-79.964	0.000	198.957	
2303	0 2 234 1 	10.000	-79.961	0.000	183.492	
2306	0 2 235 1 	10.000	-77.577	6.626	221.078	
2309	0 2 236 1 	10.000	-79.959	0.000	173.859	
2312	0 2 237 1 	10.000	-79.967	0.000	213.688	
2315	0 2 238 1 	10.000	-79.962	0.000	188.610	
2318	0 2 239 1 	10.000	-79.968	0.000	218.953	
2321	0 2 240 1 	10.000	-79.954	0.000	155.305	
2324	0 2 241 1 	10.000	-79.965	0.000	202.000	
2327	0 2 242 1 	10.000	-79.960	0.000	176.449	
2330	0 2 243 1 	10.000	-79.962	0.000	184.970	
2333	0 2 244 1 	10.000	-79.957	0.000	166.680	
2336	0 2 245 1 	10.000	-79.961	0.000	182.505	
2339	0 2 246 1 	10.000	-79.954	0.000	155.696	
2342	0 2 247 1 	10.000	-79.965	0.000	203.631	
2345	0 2 248 1 	10.000	-79.966	0.000	210.236	
2348	0 2 249 1 	10.000	-79.968	0.000	221.180	
2351	0 2 250 1 	10.000	-79.954	0.039	224.835	
2354	0 2 251 1 	10.000	-79.924	0.103	205.950	
2357	0 2 252 1 	10.000	-79.969	0.000	229.068	
2360	0 2 253 1 	10.000	-79.966	0.000	206.205	
2363	0 2 254 1 	10.000	-79.968	0.000	216.611	
2366	0 2 255 1 	10.000	-79.875	0.206	194.227	
2369	0 2 256 1 	10.000	-79.964	0.000	197.957	
2372	0 2 257 1 	10.000	-79.970	0.000	233.460	
2375	0 2 258 1 	10.000	-79.957	0.000	163.750	
2378	0 2 259 1 	10.000	-79.961	0.000	181.714	
2381	0 2 260 1 	10.000	-79.964	0.000	195.548	
2384	0 2 261 1 	10.000	-79.953	0.000	149.429	
2387	0 2 262 1 	10.000	-79.956	0.000	159.208	
2390	0 2 263 1 	10.000	-79.954	0.000	151.695	
2393	0 2 264 1 	10.000	-79.948	0.000	137.951	
2396	0 2 265 1 	10.000	-79.950	0.000	141.593	
2399	0 2 266 1 	10.000	-79.946	0.000	132.290	
2402	0 2 267 1 	10.000	-79.951	0.000	143.480	
2405	0 2 268 1 	10.000	-79.958	0.000	169.150	
2408	0 2 269 1 	10.000	-79.949	0.000	139.409	
2411	0 2 270 1 	10.000	-77.122	6.268	175.694	
2414	0 2 271 1 	10.000	-79.961	0.000	179.704	
2417	0 2 272 1 	10.000	-79.960	0.000	178.720	
2420	0 2 273 1 	10.000	-79.963	0.000	192.543	
2423	0 2 274 1 	10.000	-79.962	0.000	186.738	
2426	0 2 275 1 	10.000	-79.958	0.000	169.187	
2429	0 2 276 1 	10.000	-79.965	0.000	204.215	
2432	0 2 277 1 	10.000	-79.904	0.159	211.667	
2435	0 2 278 1 	10.000	-79.885	0.159	178.111	
2438	0 2 279 1 	10.000	-79.959	0.000	172.859	
2441	0 2 280 1 	10.000	-79.959	0.000	173.029	
2444	0 2 281 1 	10.000	-79.962	0.000	186.310	
2447	0 2 282 1 	10.000	-79.964	0.000	196.629	
2450	0 2 283 1 	10.000	-79.957	0.000	164.645	
2453	0 2 284 1 	10.000	-79.960	0.000	177.250	
2456	0 2 285 1 	10.000	-79.958	0.000	170.071	
2459	0 2 286 1 	10.000	-79.959	0.000	172.413	
2462	0 2 287 1 	10.000	-79.969	0.000	228.785	
2465	0 2 288 1 	10.000	-79.971	0.000	247.908	
2468	0 2 289 1 	10.000	-79.966	0.000	205.937	
2471	0 2 290 1 	10.000	-79.966	0.000	206.222	
2474	0 2 291 1 	10.000	-79.963	0.000	193.452	
2477	0 2 292 1 	10.000	-79.969	0.000	227.928	
2480	0 2 293 1 	10.000	-79.967	0.000	215.106	
2483	0 2 294 1 	10.000	-79.963	0.000	189.128	
2486	0 2 295 1 	10.000	-79.967	0.000	214.091	
2489	0 2 296 1 	10.000	-79.960	0.000	176.196	
2492	0 2 297 1 	10.000	-79.963	0.000	188.695	
2495	0 2 298 1 	10.000	-79.961	0.000	182.416	
2498	0 2 299 1 	10.000	-79.957	0.000	163.763	
2501	0 2 300 1 	10.000	-79.957	0.000	162.255	
2504	0 2 301 1 	10.000	-79.959	0.000	171.413	
2507	0 2 302 1 	10.000	-79.920	0.067	158.247	
2510	0 2 303 1 	10.000	-79.962	0.000	183.514	
2513	0 2 304 1 	10.000	-79.960	0.000	175.934	
2516	0 2 305 1 	10.000	-79.959	0.000	171.565	
2519	0 2 306 1 	10.000	-79.959	0.000	173.111	
2522	0 2 307 1 	10.000	-79.953	0.000	149.476	
2525	0 2 308 1 	10.000	-79.957	0.000	165.259	
2528	0 2 309 1 	10.000	-79.960	0.000	177.196	
2531	0 2 310 1 	10.000	-79.957	0.000	163.202	
2534	0 2 311 1 	10.000	-79.958	0.000	168.062	
2537	0 2 312 1 	10.000	-79.957	0.000	165.253	
2540	0 2 313 1 	10.000	-79.962	0.000	186.605	
2543	0 2 314 1 	10.000	-79.956	0.000	162.841	
2546	0 2 315 1 	10.000	-79.964	0.000	198.313	
2549	0 2 316 1 	10.000	-79.963	0.000	192.050	
2552	0 2 317 1 	10.000	-79.966	0.000	209.710	
2555	0 2 318 1 	10.000	-79.891	0.159	188.033	
2558	0 2 319 1 	10.000	-79.962	0.000	188.685	
2561	0 2 320 1 	10.000	-79.960	0.000	176.237	
2564	0 2 321 1 	10.000	-79.963	0.000	190.553	
2567	0 2 322 1 	10.000	-79.956	0.000	163.378	
2570	0 2 323 1 	10.000	-79.961	0.000	181.145	
2573	0 2 324 1 	10.000	-79.966	0.000	208.329	
2576	0 2 325 1 	10.000	-79.965	0.000	204.119	
2579	0 2 326 1 	10.000	-79.963	0.000	189.948	
2582	0 2 327 1 	10.000	-79.959	0.000	174.742	
2585	0 2 328 1 	10.000	-79.968	0.000	218.315	
2588	0 2 329 1 	10.000	-79.961	0.000	181.009	
2591	0 2 330 1 	10.000	-79.970	0.000	237.758	
2594	0 2 331 1 	10.000	-79.925	0.103	211.116	
2597	0 2 332 1 	10.000	-79.967	0.000	216.474	
2600	0 2 333 1 	10.000	-79.967	0.000	213.032	
2603	0 2 334 1 	10.000	-79.926	0.087	193.049	
2606	0 2 335 1 	10.000	-79.965	0.000	201.006	
2609	0 2 336 1 	10.000	-79.962	0.000	186.862	
2612	0 2 337 1 	10.000	-79.964	0.000	193.676	
2615	0 2 338 1 	10.000	-79.966	0.000	208.793	
2618	0 2 339 1 	10.000	-79.957	0.000	164.617	
2621	0 2 340 1 	10.000	-79.958	0.000	169.164	
2624	0 2 341 1 	10.000	-79.964	0.000	196.094	
2627	0 2 342 1 	10.000	-79.713	0.611	201.134	
2630	0 2 343 1 	10.000	-79.961	0.000	180.525	
2633	0 2 344 1 	10.000	-79.961	0.000	178.816	
2636	0 2 345 1 	10.000	-79.962	0.000	183.624	
2639	0 2 346 1 	10.000	-79.956	0.000	159.336	
2642	0 2 347 1 	10.000	-79.955	0.000	157.147	
2645	0 2 348 1 	10.000	-79.929	0.056	166.133	
2648	0 2 349 1 	10.000	-79.958	0.000	167.278	
2651	0 2 350 1 	10.000	-79.958	0.000	167.222	
2654	0 2 351 1 	10.000	-79.965	0.000	199.013	
2657	0 2 352 1 	10.000	-79.956	0.000	160.600	
2660	0 2 353 1 	10.000	-79.966	0.000	209.471	
2663	0 2 354 1 	10.000	-79.967	0.000	215.257	
2666	0 2 355 1 	10.000	-79.959	0.000	172.883	
2669	0 2 356 1 	10.000	-79.963	0.000	193.924	
2672	0 2 357 1 	10.000	-79.966	0.000	210.196	
2675	0 2 358 1 	10.000	-79.956	0.000	163.945	
2678	0 2 359 1 	10.000	-79.962	0.000	189.531	
2681	0 2 360 1 	10.000	-79.961	0.000	180.331	
2684	0 2 361 1 	10.000	-79.966	0.000	207.056	
2687	0 2 362 1 	10.000	-77.170	7.288	190.019	
2690	0 2 363 1 	10.000	-79.963	0.000	191.623	
2693	0 2 364 1 	10.000	-79.965	0.000	201.982	
2696	0 2 365 1 	10.000	-76.118	9.449	185.657	
2699	0 2 366 1 	10.000	-79.964	0.000	196.068	
2702	0 2 367 1 	10.000	-76.104	9.449	184.343	
2705	0 2 368 1 	10.000	-79.914	0.123	201.978	
2708	0 2 369 1 	10.000	-79.899	0.123	173.888	
2711	0 2 370 1 	10.000	-79.962	0.000	187.685	
2714	0 2 371 1 	10.000	-79.931	0.103	227.592	
2717	0 2 372 1 	10.000	-72.783	19.862	199.537	
2720	0 2 373 1 	10.000	-75.400	12.297	202.390	
2723	0 2 374 1 	10.000	-76.158	10.397	205.577	
2726	0 2 375 1 	10.000	-79.913	0.087	167.258	
2729	0 2 376 1 	10.000	-78.188	4.060	186.331	
2732	0 2 377 1 	10.000	-79.967	0.000	216.063	
2735	0 2 378 1 	10.000	-79.965	0.000	202.721	
2738	0 2 379 1 	10.000	-79.962	0.000	185.606	
2741	0 2 380 1 	10.000	-74.050	15.074	191.646	
2744	0 2 381 1 	10.000	-73.898	16.433	203.697	
2747	0 2 382 1 	10.000	-74.258	15.685	207.079	
2750	0 2 383 1 	10.000	-79.966	0.000	205.836	
2753	0 2 384 1 	10.000	-76.264	9.700	187.146	
2756	0 2 385 1 	10.000	-77.164	6.506	185.312	
2759	0 2 386 1 	10.000	-79.960	0.000	174.079	
2762	0 2 387 1 	10.000	-79.960	0.000	177.707	
2765	0 2 388 1 	10.000	-75.624	10.056	175.766	
2768	0 2 389 1 	10.000	-76.353	10.056	213.126	
2771	0 2 390 1 	10.000	-71.964	19.771	178.125	
2774	0 2 391 1 	10.000	-79.954	0.000	153.363	
2777	0 2 392 1 	10.000	-79.961	0.000	180.217	
2780	0 2 393 1 	10.000	-79.968	0.000	218.842	
2783	0 2 394 1 	10.000	-79.971	0.000	239.125	
2786	0 2 395 1 	10.000	-79.964	0.000	195.232	
2789	0 2 396 1 	10.000	-79.965	0.000	203.114	
2792	0 2 397 1 	10.000	-79.967	0.000	211.182	
2795	0 2 398 1 	10.000	-79.967	0.000	217.256	
2798	0 2 399 1 	10.000	-79.955	0.000	156.821	
2801	0 2 400 1 	10.000	-78.628	4.451	221.785	
2804	0 2 401 1 	10.000	-76.190	11.740	216.464	
2807	0 2 402 1 	10.000	-79.916	0.103	188.551	
2810	0 2 403 1 	10.000	-77.337	7.392	206.129	
2813	0 2 404 1 	10.000	-76.477	9.449	206.139	
2816	0 2 405 1 	10.000	-75.718	9.449	167.573	
2819	0 2 406 1 	10.000	-68.819	28.529	176.894	
2822	0 2 407 1 	10.000	-74.447	14.381	196.086	
2825	0 2 408 1 	10.000	-79.898	0.123	171.911	
2828	0 2 409 1 	10.000	-75.796	9.384	176.386	
2831	0 2 410 1 	10.000	-79.961	0.000	183.303	
2834	0 2 411 1 	10.000	-77.603	6.268	213.351	
2837	0 2 412 1 	10.000	-75.848	7.725	149.578	
2840	0 2 413 1 	10.000	-78.903	1.900	151.626	
2843	0 2 414 1 	10.000	-74.308	15.463	200.825	
2846	0 2 415 1 	10.000	-75.550	11.349	189.169	
2849	0 2 416 1 	10.000	-75.229	11.349	174.889	
2852	0 2 417 1 	10.000	-78.287	4.060	196.572	
2855	0 2 418 1 	10.000	-79.970	0.000	233.180	
2858	0 2 419 1 	10.000	-77.985	4.337	178.072	
2861	0 2 420 1 	10.000	-79.506	1.359	239.514	
2864	0 2 421 1 	10.000	-79.410	1.359	201.838	
2867	0 2 422 1 	10.000	-78.923	2.312	183.773	
2870	0 2 423 1 	10.000	-78.214	4.793	176.705	
2873	0 2 424 1 	10.000	-75.618	11.299	186.276	
2876	0 2 425 1 	10.000	-79.491	1.257	217.483	
2879	0 2 426 1 	10.000	-79.423	1.257	191.660	
2882	0 2 427 1 	10.000	-79.964	0.000	193.398	
2885	0 2 428 1 	10.000	-77.998	6.097	220.478	
2888	0 2 429 1 	10.000	-70.599	20.000	151.298	
2891	0 2 430 1 	10.000	-78.688	3.201	204.153	
2894	0 2 431 1 	10.000	-79.970	0.000	232.867	
2897	0 2 432 1 	10.000	-79.613	0.719	173.286	
2900	0 2 433 1 	10.000	-76.590	9.449	211.576	
2903	0 2 434 1 	10.000	-79.965	0.000	200.736	
2906	0 2 435 1 	10.000	-79.965	0.000	199.962	
2909	0 2 436 1 	10.000	-79.967	0.000	213.153	
2912	0 2 437 1 	10.000	-77.790	5.249	195.005	
2915	0 2 438 1 	10.000	-73.809	17.965	212.119	
2918	0 2 439 1 	10.000	-76.835	9.700	226.244	
2921	0 2 440 1 	10.000	-78.553	4.451	208.062	
2924	0 2 441 1 	10.000	-79.885	0.159	178.965	
2927	0 2 442 1 	10.000	-71.657	18.699	159.690	
2930	0 2 443 1 	10.000	-75.669	11.514	206.623	
2933	0 2 444 1 	10.000	-73.837	17.452	207.302	
2936	0 2 445 1 	10.000	-71.956	20.927	190.265	
2939	0 2 446 1 	10.000	-77.940	4.932	197.737	
2942	0 2 447 1 	10.000	-69.646	24.012	165.086	
2945	0 2 448 1 	10.000	-74.441	14.506	201.071	
2948	0 2 449 1 	10.000	-74.962	10.853	168.586	
2951	0 2 450 1 	10.000	-73.894	16.568	206.912	
2954	0 2 451 1 	10.000	-73.762	14.909	184.376	
2957	0 2 452 1 	10.000	-76.241	7.725	165.547	
2960	0 2 453 1 	10.000	-72.733	17.713	184.186	
2963	0 2 454 1 	10.000	-76.379	8.088	177.842	
2966	0 2 455 1 	10.000	-73.958	15.376	187.516	
2969	0 2 456 1 	10.000	-77.543	5.222	175.184	
2972	0 2 457 1 	10.000	-79.958	0.000	171.252	
2975	0 2 458 1 	10.000	-79.964	0.000	199.151	
2978	0 2 459 1 	10.000	-75.054	13.288	202.173	
2981	0 2 460 1 	10.000	-78.413	4.337	224.966	
2984	0 2 461 1 	10.000	-75.983	9.384	182.712	
2987	0 2 462 1 	10.000	-76.466	9.384	207.892	
2990	0 2 463 1 	10.000	-76.369	9.727	210.011	
2993	0 2 464 1 	10.000	-79.964	0.000	193.922	
2996	0 2 465 1 	10.000	-79.523	1.257	231.119	
2999	0 2 466 1 	10.000	-79.966	0.000	208.723	
