5	71.500	-69.947	0.000	0.000	
5	72.000	-69.949	0.000	0.000	
5	72.500	-69.950	0.000	0.000	
5	73.000	-69.952	0.000	0.000	
5	73.500	-69.954	0.000	0.000	
5	74.000	-69.955	0.000	0.000	
5	74.500	-69.957	0.000	0.000	
5	75.000	-69.958	0.000	0.000	
5	75.500	-69.959	0.000	0.000	
5	76.000	-69.961	0.000	0.000	
5	76.500	-69.962	0.000	0.000	
5	77.000	-69.963	0.000	0.000	
5	77.500	-69.964	0.000	0.000	
5	78.000	-69.966	0.000	0.000	
5	78.500	-69.967	0.000	0.000	
5	79.000	-69.968	0.000	0.000	
5	79.500	-69.969	0.000	0.000	
5	80.000	-69.970	0.000	0.000	
5	80.500	-69.971	0.000	0.000	
5	81.000	-69.972	0.000	0.000	
5	81.500	-69.973	0.000	0.000	
5	82.000	-69.974	0.000	0.000	
5	82.500	-69.975	0.000	0.000	
5	83.000	-69.975	0.000	0.000	
5	83.500	-69.976	0.000	0.000	
5	84.000	-69.977	0.000	0.000	
5	84.500	-69.978	0.000	0.000	
5	85.000	-69.978	0.000	0.000	
5	85.500	-69.979	0.000	0.000	
5	86.000	-69.980	0.000	0.000	
5	86.500	-69.980	0.000	0.000	
5	87.000	-69.981	0.000	0.000	
5	87.500	-69.982	0.000	0.000	
5	88.000	-69.982	0.000	0.000	
5	88.500	-69.983	0.000	0.000	
5	89.000	-69.983	0.000	0.000	
5	89.500	-69.984	0.000	0.000	
5	90.000	-69.985	0.000	0.000	
5	90.500	-69.985	0.000	0.000	
5	91.000	-69.986	0.000	0.000	
5	91.500	-69.986	0.000	0.000	
5	92.000	-69.986	0.000	0.000	
5	92.500	-69.987	0.000	0.000	
5	93.000	-69.987	0.000	0.000	
5	93.500	-69.988	0.000	0.000	
5	94.000	-69.988	0.000	0.000	
5	94.500	-69.989	0.000	0.000	
5	95.000	-69.989	0.000	0.000	
5	95.500	-69.989	0.000	0.000	
5	96.000	-69.990	0.000	0.000	
5	96.500	-69.990	0.000	0.000	
5	97.000	-69.990	0.000	0.000	
5	97.500	-69.991	0.000	0.000	
5	98.000	-69.991	0.000	0.000	
5	98.500	-69.991	0.000	0.000	
5	99.000	-69.992	0.000	0.000	
